churn_rate,node_count,duration,faulty_rate,object_count,chunk_n,chunk_k,fragment_n,fragment_k,cache_sec,targeted_count,data_lost,targeted,repair,alive_count
4,100000,31536000,0,10000,100,100,3,1,4294967295,0,0,0,120060.54997580059,3
4,100000,31536000,0,10000,100,100,3,1,4294967295,0,0,0,119629.36997602647,3
4,100000,31536000,0,10000,100,100,3,1,4294967295,0,0,0,120000.41997583209,3
4,100000,31536000,0,10000,100,100,3,1,4294967295,0,0,0,119835.83997591831,3
4,100000,31536000,0,10000,100,100,3,1,4294967295,0,0,0,120241.79997570564,3
4,100000,31536000,0,10000,100,100,3,1,4294967295,0,0,0,119886.10997589197,3
4,100000,31536000,0,10000,100,100,3,1,4294967295,0,0,0,120124.53997576707,3
4,100000,31536000,0,10000,100,100,3,1,4294967295,0,0,0,119742.40997596725,3
4,100000,31536000,0,10000,100,100,3,1,4294967295,0,0,0,120177.08997573954,3
4,100000,31536000,0,10000,100,100,3,1,4294967295,0,0,0,120001.78997583137,3
4,100000,31536000,0,10000,10,8,80,32,43200,0,0,0,3116031.4140625,80
4,100000,31536000,0,10000,10,8,80,32,43200,0,0,0,3116759.03515625,80
4,100000,31536000,0,10000,10,8,80,32,21600,0,0,0,4060019.2421875,80
4,100000,31536000,0,10000,10,8,80,32,43200,0,0,0,3116182.56640625,80
4,100000,31536000,0,10000,10,8,80,32,21600,0,0,0,4060654.1953125,80
4,100000,31536000,0,10000,10,8,80,32,0,0,0,0,5284907.125,80
4,100000,31536000,0,10000,10,8,80,32,21600,0,0,0,4058116.73828125,80
4,100000,31536000,0,10000,10,8,80,32,0,0,0,0,5283262.875,80
4,100000,31536000,0,10000,10,8,80,32,21600,0,0,0,4058634.26953125,80
4,100000,31536000,0,10000,10,8,80,32,21600,0,0,0,4059002.75390625,80
4,100000,31536000,0,10000,10,8,80,32,21600,0,0,0,4059068.3671875,80
4,100000,31536000,0,10000,10,8,80,32,21600,0,0,0,4057816.4609375,80
4,100000,31536000,0,10000,10,8,80,32,43200,0,0,0,3116612.47265625,80
4,100000,31536000,0,10000,10,8,80,32,86400,0,0,0,1839695.78515625,80
4,100000,31536000,0,10000,10,8,80,32,0,0,0,0,5283710.75,80
4,100000,31536000,0,10000,10,8,80,32,21600,0,0,0,4058408.4375,80
4,100000,31536000,0,10000,10,8,80,32,86400,0,0,0,1840824.73828125,80
4,100000,31536000,0,10000,10,8,80,32,21600,0,0,0,4059711.2265625,80
4,100000,31536000,0,10000,10,8,80,32,172800,0,0,0,645202.5234375,80
4,100000,31536000,0,10000,10,8,80,32,43200,0,0,0,3116966.03515625,80
4,100000,31536000,0,10000,10,8,80,32,86400,0,0,0,1840526.765625,80
4,100000,31536000,0,10000,10,8,80,32,172800,0,0,0,644855.5625,80
4,100000,31536000,0,10000,10,8,80,32,86400,0,0,0,1840815.53125,80
4,100000,31536000,0,10000,10,8,80,32,172800,0,0,0,645386.5859375,80
4,100000,31536000,0,10000,10,8,80,32,86400,0,0,0,1840299.72265625,80
4,100000,31536000,0,10000,10,8,80,32,86400,0,0,0,1840344.77734375,80
4,100000,31536000,0,10000,10,8,80,32,172800,0,0,0,645318.19921875,80
4,100000,31536000,0,10000,10,8,80,32,172800,0,0,0,645068.4296875,80
4,100000,31536000,0,10000,10,8,80,32,86400,0,0,0,1839030.79296875,80
